game_id,offense,defense,drives,points,avg_start,td,fg,to,punt,success_rate,ppa,explosiveness,td_rate,fg_rate,to_rate,punt_rate,ppd,opp_drives,opp_ppd,opp_avg_start,opp_td_rate,opp_fg_rate,opp_to_rate,opp_punt_rate,opp_success_rate,opp_ppa,opp_explosiveness
401520155,Toledo,Illinois,12,38,31.416666666666668,5,2,1,3,0.3686165986862581,0.05679044839618425,1.1488445919783452,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.25,3.1666666666666665,8.0,2.375,32.75,0.25,0.25,0.125,0.375,0.2649621212121212,0.05925864446095684,1.0398649136857245
401520156,Indiana,Ohio State,10,10,25.0,0,1,0,6,0.2100793650793651,-0.0443232975386095,0.8974443507334895,0.0,0.1,0.0,0.6,1.0,11.0,2.090909090909091,30.09090909090909,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.25440947940947944,-0.02449021306255342,0.9710838807105193
401520156,Ohio State,Indiana,11,23,30.09090909090909,2,3,1,4,0.25440947940947944,-0.02449021306255342,0.9710838807105193,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.36363636363636365,2.090909090909091,10.0,1.0,25.0,0.0,0.1,0.0,0.6,0.2100793650793651,-0.0443232975386095,0.8974443507334895
401520157,Iowa,Utah State,14,20,35.785714285714285,2,2,0,7,0.1782154353582925,-0.1426646655506676,1.1143048174731878,0.14285714285714285,0.14285714285714285,0.0,0.5,1.4285714285714286,12.0,1.5,29.583333333333332,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,0.3401124338624339,0.19533941737631264,1.1316604870122813
401520157,Utah State,Iowa,12,18,29.583333333333332,2,1,1,6,0.3401124338624339,0.19533941737631264,1.1316604870122813,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,1.5,14.0,1.4285714285714286,35.785714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5,0.1782154353582925,-0.1426646655506676,1.1143048174731878
401520158,East Tennessee State,Jacksonville State,8,10,24.75,1,1,1,4,0.21448412698412697,-0.06751792166994557,0.9394138528311813,0.125,0.125,0.125,0.5,1.25,20.0,2.1,40.2,0.3,0.0,0.15,0.35,0.3389535464535464,0.055907393065135313,0.9712251747234163
401520158,Jacksonville State,East Tennessee State,20,42,40.2,6,0,3,7,0.3389535464535464,0.055907393065135313,0.9712251747234163,0.3,0.0,0.15,0.35,2.1,8.0,1.25,24.75,0.125,0.125,0.125,0.5,0.21448412698412697,-0.06751792166994557,0.9394138528311813
401520159,Ball State,Kentucky,6,13,33.833333333333336,2,1,1,0,0.29642857142857143,0.11227735041832604,1.3285578260307365,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,2.1666666666666665,14.0,1.8571428571428572,32.57142857142857,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.23314522778808494,-0.025130688473781974,1.3262837789000508
401520159,Kentucky,Ball State,14,26,32.57142857142857,3,2,2,6,0.23314522778808494,-0.025130688473781974,1.3262837789000508,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.8571428571428572,6.0,2.1666666666666665,33.833333333333336,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.29642857142857143,0.11227735041832604,1.3285578260307365
401520160,Bowling Green,Liberty,10,28,30.8,2,0,4,3,0.22448384948384947,-0.04574105793890921,1.3987019533414693,0.2,0.0,0.4,0.3,2.8,15.0,2.933333333333333,43.13333333333333,0.3333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.2493793243793244,-0.2818079202011608,0.9038171209953424
401520160,Liberty,Bowling Green,15,44,43.13333333333333,5,3,1,2,0.2493793243793244,-0.2818079202011608,0.9038171209953424,0.3333333333333333,0.2,0.06666666666666667,0.13333333333333333,2.933333333333333,10.0,2.8,30.8,0.2,0.0,0.4,0.3,0.22448384948384947,-0.04574105793890921,1.3987019533414693
401520161,Maryland,Towson,13,37,32.23076923076923,4,3,0,4,0.3759178293591249,0.18495490281924967,0.9291819131435002,0.3076923076923077,0.23076923076923078,0.0,0.3076923076923077,2.8461538461538463,8.0,0.875,28.5,0.125,0.0,0.0,0.5,0.2517857142857143,0.09576579354099538,1.0215530378133388
401520161,Towson,Maryland,8,7,28.5,1,0,0,4,0.2517857142857143,0.09576579354099538,1.0215530378133388,0.125,0.0,0.0,0.5,0.875,13.0,2.8461538461538463,32.23076923076923,0.3076923076923077,0.23076923076923078,0.0,0.3076923076923077,0.3759178293591249,0.18495490281924967,0.9291819131435002
401520162,East Carolina,Michigan,6,10,27.0,1,1,1,2,0.33055555555555555,-0.016732564398570515,0.8751128810712453,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.6666666666666667,12.0,2.5,28.833333333333332,0.3333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.2879044566544567,0.2351022354492757,1.1162790861184326
401520162,Michigan,East Carolina,12,30,28.833333333333332,4,1,0,5,0.2879044566544567,0.2351022354492757,1.1162790861184326,0.3333333333333333,0.08333333333333333,0.0,0.4166666666666667,2.5,6.0,1.6666666666666667,27.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.33055555555555555,-0.016732564398570515,0.8751128810712453
401520163,Central Michigan,Michigan State,9,13,33.77777777777778,2,0,0,4,0.29909222948438635,0.15480655466936322,1.0634530215544071,0.2222222222222222,0.0,0.0,0.4444444444444444,1.4444444444444444,17.0,1.411764705882353,34.294117647058826,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.5882352941176471,0.263375350140056,-0.008727923198661003,1.1268301826849838
