team,conference,classification,logo_url,color,abbreviation,current_elo,offensive_rating,defensive_rating,success_rate,explosive_rate,points_per_drive,drives_per_game,avg_start_field_position,third_down_rate,def_success_rate,explosives_allowed_rate,def_epa_per_play,points_for_per_game,points_against_per_game,schedule_strength_elo,games_played,momentum_label,model_rank
Virginia Tech,ACC,fbs,https://cdn.collegefootballdata.com/logos/500/259.png,#861f41,VT,1505.6589666722646,126.81667072119134,114.4260006614111,0.5438906181743013,0.08385387109028797,3.0302837497918462,11.273825023161812,35.734621749120066,0.5004739863430089,0.3424452155245896,0.10032072358762875,-0.017837472580996147,50.666666666666664,16.666666666666668,117.68662262682892,3,Current-season V3 state,72.0
Wagner,NEC,fcs,https://cdn.collegefootballdata.com/logos/500/2681.png,#00483A,WAG,1462.4127827801183,61.0283859778077,71.9231440807176,0.26913795290640535,0.03464124579600855,0.8735219788533004,13.247702895444743,28.780763781729362,0.305196263249666,0.5685332960509677,0.1439228083286843,0.5745917393732479,5.0,68.0,100.73987577481631,2,Current-season V3 state,
Wake Forest,ACC,fbs,https://cdn.collegefootballdata.com/logos/500/154.png,#ceb888,WAKE,1523.9102514825947,118.22665536724513,100.96544408477686,0.4379577549073949,0.11366948474168374,3.033653129756101,10.845283573641131,30.920569187136124,0.44585839881295186,0.40236909522869035,0.04597500573187138,0.07051713661930441,32.0,28.333333333333332,110.69443867189665,3,Current-season V3 state,58.0
Washington,Big Ten,fbs,https://cdn.collegefootballdata.com/logos/500/264.png,#33006f,WASH,1600.1200562501065,108.64850380358064,131.57696553827833,0.4482670236192508,0.09117811377483685,2.4949488460981795,11.616060329395077,33.13532191463651,0.4248044218121371,0.3634878448522806,0.0596063269035818,-0.016918084543153848,29.333333333333332,13.333333333333334,105.35762081706098,3,Current-season V3 state,20.0
Washington State,Pac-12,fbs,https://cdn.collegefootballdata.com/logos/500/265.png,#a60f2d,WSU,1495.5749761111933,86.00755461477576,110.48639607047522,0.4258758148270465,0.05825252271942395,1.5620046953058881,11.164584684411086,28.11109239568336,0.31585820222469224,0.40648311914850666,0.09803149611755835,0.20035714789928263,21.666666666666668,21.666666666666668,106.9868473331111,3,Current-season V3 state,78.0
Weber State,Big Sky,fcs,https://cdn.collegefootballdata.com/logos/500/2692.png,#18005a,WEB,1483.44804936415,79.02837506361352,84.2763226128103,0.34556067570757565,0.05255662454734371,1.460030426320275,12.475708875451549,30.45280747549588,0.3647964122188999,0.5116301191992954,0.13230744629607646,0.438754918122692,21.0,52.0,105.28639989789939,1,Current-season V3 state,
West Georgia,UAC,fcs,https://cdn.collegefootballdata.com/logos/500/2698.png,#0033a1,WGA,1482.199447308047,69.09280240594636,79.41355216779235,0.30675129155272285,0.05826232081371692,1.1682807999636455,12.325,27.3478382566309,0.3135263999688391,0.5572162370093003,0.10529612167271593,0.3489416227098883,3.5,49.5,98.97565861453401,2,Current-season V3 state,
West Virginia,Big 12,fbs,https://cdn.collegefootballdata.com/logos/500/277.png,#eaaa00,WVU,1515.0301580388111,108.71359430805192,114.42736526123524,0.38189438104267076,0.09396884750329322,2.8544974977679884,12.735336238308586,32.24534101930622,0.521237230797355,0.3886816490219423,0.08191990492646928,0.06878915803202557,40.333333333333336,19.333333333333332,115.86212611458288,3,Current-season V3 state,65.0
Western Carolina,Southern,fcs,https://cdn.collegefootballdata.com/logos/500/2717.png,#492F91,WCU,1481.39228186998,82.18846663115217,75.8808165072918,0.37985024693270814,0.058184557315156725,1.5159943185201668,12.207097490251474,26.021883227738023,0.30319780934791823,0.5524832246859586,0.1567390683704925,0.45425979751974854,10.0,62.0,101.77306888446118,1,Current-season V3 state,
Western Illinois,OVC,fcs,https://cdn.collegefootballdata.com/logos/500/2710.png,#4e1e8a,WIU,1472.6896890207834,78.26423534907038,81.00477607470404,0.35067446092477716,0.053255092308309424,1.3122523631539407,11.004564229904588,25.183451605507074,0.32243102096911597,0.5260321706189841,0.15959352846473635,0.5293482142246844,9.0,36.0,100.99292510653166,1,Current-season V3 state,
Western Kentucky,Conference USA,fbs,https://cdn.collegefootballdata.com/logos/500/98.png,#c60c30,WKU,1471.8034176993838,76.26579196197375,89.64366033693862,0.3563744384189425,0.04889321244582516,1.2463016340428796,13.304588368910554,31.131052030306215,0.41764889799095894,0.4426588282780229,0.1295343010442877,0.4051097906502855,11.333333333333334,52.333333333333336,115.79860912409022,3,Current-season V3 state,95.0
Western Michigan,Mid-American,fbs,https://cdn.collegefootballdata.com/logos/500/2711.png,#532e1f,WMU,1550.9688239526902,99.87652450985308,117.10852054440615,0.379228536903629,0.06297529212868913,2.4045522495784972,11.405549480661211,32.794816661513515,0.43822196246938055,0.36919633302559424,0.0467998636724898,-0.04620868825461049,29.666666666666668,16.0,100.20455372775187,3,Current-season V3 state,43.0
William & Mary,Patriot,fcs,https://cdn.collegefootballdata.com/logos/500/2729.png,#115740,W&M,1493.177545303655,91.32047906326837,91.66119950169535,0.3848273683327943,0.09787243746517488,1.9432377717932363,11.872629948493564,28.37906606785957,0.34250618996838206,0.46120196261760327,0.10236009734008797,0.15670393925827578,,,101.10933585872095,0,Current-season V3 state,
Wisconsin,Big Ten,fbs,https://cdn.collegefootballdata.com/logos/500/275.png,#a00000,WIS,1486.9212548613252,105.9431932260282,112.79921187113706,0.47516141961349045,0.13877899440112543,2.336644453281811,10.041788363833172,31.310257793195607,0.45273353231039315,0.36922569135431177,0.03729921687658337,0.0017232187918035137,34.333333333333336,20.0,105.54744709338595,3,Current-season V3 state,82.0
Wofford,Southern,fcs,https://cdn.collegefootballdata.com/logos/500/2747.png,#533B23,WOF,1479.6935341871042,73.19207952259381,88.83010151512114,0.3100720797183204,0.058864990045149154,1.396232957156204,12.021932183632547,28.776135466337166,0.2330966358963153,0.46280772547724247,0.10593401474260238,0.08435919001243312,15.0,36.0,95.71401461151251,1,Current-season V3 state,
Wyoming,Mountain West,fbs,https://cdn.collegefootballdata.com/logos/500/2751.png,#492f24,WYO,1410.7768005973624,76.5112215202493,95.05917871725612,0.348850932532795,0.054613544602328465,1.299962988093847,10.939592575119057,28.068234292160597,0.3263527196761586,0.4134549426810952,0.07282111050767252,0.017097509229950274,14.666666666666666,24.0,99.83104094575926,3,Current-season V3 state,125.0
Youngstown State,MVFC,fcs,https://cdn.collegefootballdata.com/logos/500/2754.png,#E51936,YSU,1482.5405541406221,95.45680214185558,80.48597351456075,0.40587809250094786,0.07086859929775209,1.9483500897623287,10.471359466520816,26.48391292337856,0.45424855275012516,0.4980843032552441,0.11190728821411,0.272392876545541,13.0,45.0,101.72377290803797,1,Current-season V3 state,
