cfbd_game_id,start_date,week,away_team,home_team,predicted_winner,winner_confidence,model_confidence,ats_cover_probability,ats_home_cover_probability,ats_projected_home_margin,ats_margin_sd,ats_edge_points,final_away_score,final_home_score,source_type,market_provider,market_captured_at_utc,market_capture_timing,bet_type,bet_team,market_line,market_odds,stake,result,profit_loss,selection_rule,bet_number,cumulative_profit_loss
401864578,2026-09-13 03:59:00+00:00,2,New Mexico State,Hawai'i,Hawai'i,0.5941319582711357,0.7797289751209104,0.7797289751209104,0.22027102487908962,0.0652,14.825778775312736,11.4348,19.0,29.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,New Mexico State,11.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,165,-5036.31
401858225,2026-09-17 23:30:00+00:00,3,Syracuse,Pittsburgh,Pittsburgh,0.8711836891798638,0.595284260496802,0.595284260496802,0.595284260496802,13.8872,14.045474629243644,3.3872,13.0,27.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Pittsburgh,-10.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,166,-4945.4
401858455,2026-09-19 02:30:00+00:00,3,Portland State,Oregon,Oregon,0.9571983010167756,0.9540442390944435,0.9540442390944435,0.045955760905556496,32.51264,14.825778775312736,24.987360000000002,0.0,84.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Portland State,57.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,167,-5045.4
401869940,2026-09-19 15:30:00+00:00,3,Coastal Carolina,Delaware,Delaware,0.8663598039699295,0.7189181428344753,0.7189181428344753,0.7189181428344753,13.31962,15.215930848347282,8.81962,14.0,22.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Delaware,-4.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,168,-4954.49
401856792,2026-09-19 16:00:00+00:00,3,Tulane,Kansas State,Kansas State,0.7457457952279732,0.8021740659519239,0.8021740659519239,0.8021740659519239,33.0932,14.825778775312736,12.593200000000003,20.0,31.0,live_completed,DraftKings,2026-09-15T15:19:18.406362+00:00,pregame,Spread,Kansas State,-20.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,169,-5054.49
401856798,2026-09-19 16:00:00+00:00,3,Bowling Green,Iowa State,Iowa State,0.8845875314918747,0.6586366140153704,0.6586366140153704,0.6586366140153704,29.2626,12.875018410140008,5.262599999999999,7.0,55.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Iowa State,-24.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,170,-4963.58
401856812,2026-09-19 16:00:00+00:00,3,Arizona State,Kansas,Arizona State,0.5169200945886274,0.6309616284563115,0.6309616284563115,0.6309616284563115,-0.54224,14.825778775312736,4.95776,24.0,17.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Kansas,5.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,171,-5063.58
401858228,2026-09-19 16:00:00+00:00,3,Mercer,Georgia Tech,Georgia Tech,0.7777649818032105,0.88104575901831,0.88104575901831,0.11895424098169001,21.9231,14.045474629243644,16.5769,11.0,44.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Mercer,38.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,172,-4972.67
401858451,2026-09-19 16:00:00+00:00,3,Akron,Minnesota,Minnesota,0.8846941070917385,0.7682053063529719,0.7682053063529719,0.23179469364702804,13.20538,14.045474629243644,10.29462,7.0,41.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Akron,23.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,173,-5072.67
401858454,2026-09-19 16:00:00+00:00,3,Kent State,Ohio State,Ohio State,0.9741051969586744,0.7733309234769785,0.7733309234769785,0.2266690765230215,42.2604,13.6553225562091,10.239600000000003,3.0,59.0,live_completed,DraftKings,2026-09-15T15:19:18.406362+00:00,pregame,Spread,Kent State,52.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,174,-5172.67
401858456,2026-09-19 16:00:00+00:00,3,Buffalo,Penn State,Penn State,0.8921488831855237,0.9012846445341689,0.9012846445341689,0.09871535546583105,24.40244,13.265170483174554,17.09756,13.0,55.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Buffalo,41.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,175,-5272.67
401860889,2026-09-19 16:00:00+00:00,3,North Texas,Texas State,Texas State,0.553112665013141,0.7673680143983288,0.7673680143983288,0.23263198560167123,-7.82588,14.825778775312736,10.82588,35.0,49.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,North Texas,3.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,176,-5372.67
401858460,2026-09-19 16:30:00+00:00,3,Eastern Michigan,Wisconsin,Wisconsin,0.6040505154333649,0.7726307285088645,0.7726307285088645,0.22736927149113548,13.29212,13.6553225562091,10.20788,10.0,54.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Eastern Michigan,23.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,177,-5472.67
401856695,2026-09-19 16:45:00+00:00,3,NC State,Vanderbilt,Vanderbilt,0.8837265625403621,0.7559517814447199,0.7559517814447199,0.7559517814447199,13.2793,14.825778775312736,10.2793,31.0,35.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Vanderbilt,-3.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,178,-5381.76
401864508,2026-09-19 17:00:00+00:00,3,Wyoming,Central Michigan,Central Michigan,0.7256317344223577,0.6538760898562119,0.6538760898562119,0.6538760898562119,4.25044,13.265170483174554,5.25044,10.0,24.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Central Michigan,1.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,179,-5290.85
401858227,2026-09-19 18:00:00+00:00,3,Maine,Boston College,Boston College,0.7611739898151486,0.6908949898989463,0.6908949898989463,0.3091050101010538,31.69434,13.6553225562091,6.80566,16.0,22.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Maine,38.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,180,-5199.94
401858448,2026-09-19 18:00:00+00:00,3,Southern Illinois,Illinois,Illinois,0.8506508748500312,0.8316096537664626,0.8316096537664626,0.1683903462335375,25.38344,13.6553225562091,13.11656,10.0,48.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Southern Illinois,38.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,181,-5109.03
401862774,2026-09-19 19:00:00+00:00,3,Temple,Toledo,Toledo,0.7274250241085489,0.8494678022662498,0.8494678022662498,0.8494678022662498,19.6217,13.6553225562091,14.1217,48.0,49.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Toledo,-5.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,182,-5209.03
401856694,2026-09-19 19:30:00+00:00,3,Kentucky,Texas A&M,Texas A&M,0.8489134949939118,0.8896134391777424,0.8896134391777424,0.8896134391777424,34.2206,13.6553225562091,16.720599999999997,31.0,21.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Texas A&M,-17.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,183,-5309.03
401856801,2026-09-19 19:30:00+00:00,3,Utah State,Utah,Utah,0.9218534873832508,0.6472615440035501,0.6472615440035501,0.6472615440035501,33.10322,14.825778775312736,5.60322,0.0,33.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Utah,-27.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,184,-5218.12
401858230,2026-09-19 19:30:00+00:00,3,SMU,Louisville,Louisville,0.6169790261474499,0.6078902148143053,0.6078902148143053,0.39210978518569467,-2.55966,14.825778775312736,4.05966,31.0,41.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,SMU,1.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,185,-5318.12
401858233,2026-09-19 19:30:00+00:00,3,Wagner,California,California,0.7096060272262661,0.9559325618929622,0.9559325618929622,0.044067438107037865,34.54798,14.045474629243644,23.952019999999997,7.0,49.0,historical_market_backfill,DraftKings,2026-09-20T15:09:07.078174+00:00,historical_market_backfill,Spread,Wagner,58.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,186,-5227.21
401858450,2026-09-19 19:30:00+00:00,3,UTEP,Michigan,Michigan,0.9267490644165068,0.8366815461629145,0.8366815461629145,0.16331845383708557,21.87076,12.875018410140008,12.62924,17.0,52.0,live_completed,DraftKings,2026-09-15T15:19:18.406362+00:00,pregame,Spread,UTEP,34.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,187,-5327.21
401858457,2026-09-19 19:30:00+00:00,3,USC,Rutgers,USC,0.8599932496821965,0.5513908083949315,0.5513908083949315,0.44860919160506857,-24.26394,13.6553225562091,1.7639400000000016,42.0,35.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,USC,-22.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,188,-5427.21
401860890,2026-09-19 19:30:00+00:00,3,Duquesne,Washington State,Washington State,0.902383272457862,0.8039161262038048,0.8039161262038048,0.19608387379619524,26.48294,12.875018410140008,11.01706,7.0,48.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Duquesne,37.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,189,-5527.21
401866424,2026-09-19 19:30:00+00:00,3,Stonehill,Massachusetts,Stonehill,0.6228789677870825,0.8549082678608227,0.8549082678608227,0.14509173213917728,18.23116,14.43562670227819,15.26884,14.0,36.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Stonehill,33.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,190,-5436.3
401858231,2026-09-19 20:00:00+00:00,3,Stanford,Duke,Duke,0.8515115008004613,0.9381344708641971,0.9381344708641971,0.9381344708641971,31.6202,14.045474629243644,21.6202,7.0,35.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Duke,-10.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,191,-5345.39
401858449,2026-09-19 20:00:00+00:00,3,Western Kentucky,Indiana,Indiana,0.9669003870028484,0.6865185147984877,0.6865185147984877,0.6865185147984877,51.0158,14.43562670227819,7.015799999999999,0.0,38.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Indiana,-44.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,192,-5445.39
401858471,2026-09-19 20:00:00+00:00,3,Northern Iowa,Iowa,Iowa,0.9314010081288148,0.6482957256177803,0.6482957256177803,0.35170427438221974,35.59818,12.875018410140008,4.901820000000001,0.0,55.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Northern Iowa,40.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,193,-5545.39
401866422,2026-09-19 20:00:00+00:00,3,Ball State,Liberty,Liberty,0.861128677270403,0.5662867129861735,0.5662867129861735,0.5662867129861735,16.47484,14.825778775312736,2.4748400000000004,15.0,51.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Liberty,-14.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,194,-5454.48
401856691,2026-09-19 20:15:00+00:00,3,Mississippi State,South Carolina,South Carolina,0.7940633985501343,0.6733319837968756,0.6733319837968756,0.6733319837968756,10.30828,14.045474629243644,6.30828,41.0,34.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,South Carolina,-4.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,195,-5554.48
401862710,2026-09-19 22:00:00+00:00,3,East Carolina,Old Dominion,Old Dominion,0.8507131457809831,0.7845812605684588,0.7845812605684588,0.7845812605684588,13.8718,14.43562670227819,11.3718,20.0,17.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Old Dominion,-2.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,196,-5654.48
401862771,2026-09-19 22:00:00+00:00,3,Florida International,Florida Atlantic,Florida International,0.6428829397125246,0.6635503271248173,0.6635503271248173,0.3364496728751827,0.40568,14.43562670227819,6.09432,10.0,16.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Florida International,6.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,197,-5563.57
401864574,2026-09-19 22:00:00+00:00,3,Charlotte,App State,App State,0.8929364179271981,0.7315288649570648,0.7315288649570648,0.7315288649570648,26.15408,14.825778775312736,9.15408,21.0,26.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,App State,-17.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,198,-5663.57
401871047,2026-09-19 22:30:00+00:00,3,Marshall,Missouri State,Missouri State,0.6234787998609945,0.7461197325936696,0.7461197325936696,0.7461197325936696,5.81954,14.825778775312736,9.81954,30.0,24.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Missouri State,4.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,199,-5763.57
401856687,2026-09-19 23:00:00+00:00,3,Florida,Auburn,Auburn,0.5683912316993048,0.7528144658107339,0.7528144658107339,0.7528144658107339,7.36492,14.43562670227819,9.86492,44.0,39.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Auburn,2.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,200,-5863.57
401856689,2026-09-19 23:00:00+00:00,3,Troy,Missouri,Missouri,0.81662683373031,0.5740194104705881,0.5740194104705881,0.42598058952941187,23.87888,14.045474629243644,2.6211200000000012,17.0,27.0,live_completed,DraftKings,2026-09-15T15:19:18.406362+00:00,pregame,Spread,Troy,26.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,201,-5772.66
401856800,2026-09-19 23:00:00+00:00,3,Georgia State,UCF,UCF,0.7724203223465935,0.8412883252782635,0.8412883252782635,0.15871167472173658,3.9578,14.045474629243644,14.0422,30.0,44.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Georgia State,18.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,202,-5681.75
401856803,2026-09-19 23:00:00+00:00,3,Murray State,Oklahoma State,Oklahoma State,0.6210951349486379,0.9964674960964268,0.9964674960964268,0.0035325039035732308,18.6648,14.045474629243644,37.8352,0.0,59.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Murray State,56.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,203,-5781.75
401862772,2026-09-19 23:00:00+00:00,3,UT Martin,Memphis,Memphis,0.9091679861006248,0.6257042587406938,0.6257042587406938,0.3742957412593062,29.74838,14.825778775312736,4.751619999999999,21.0,45.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,UT Martin,34.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,204,-5690.84
401862773,2026-09-19 23:00:00+00:00,3,Western Michigan,Rice,Western Michigan,0.6144546786931347,0.5563559630794371,0.5563559630794371,0.5563559630794371,-7.61984,13.265170483174554,1.88016,28.0,21.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Rice,9.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,205,-5599.93
401864443,2026-09-19 23:00:00+00:00,3,Nevada,Middle Tennessee,Middle Tennessee,0.5476458464826743,0.8439961185352916,0.8439961185352916,0.8439961185352916,10.59468,14.43562670227819,14.59468,20.0,27.0,live_completed,Bovada,2026-09-15T15:19:18.406362+00:00,pregame,Spread,Middle Tennessee,4.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,206,-5509.02
401866423,2026-09-19 23:00:00+00:00,3,Ohio,South Alabama,South Alabama,0.7096888953901358,0.7377160401661652,0.7377160401661652,0.7377160401661652,16.1822,15.215930848347282,9.682200000000002,36.0,41.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,South Alabama,-6.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,207,-5609.02
401869948,2026-09-19 23:00:00+00:00,3,Georgia Southern,Jacksonville State,Jacksonville State,0.6351469817424183,0.7796418963671264,0.7796418963671264,0.7796418963671264,13.52804,13.6553225562091,10.52804,27.0,31.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Jacksonville State,-3.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,208,-5518.11
401858452,2026-09-19 23:15:00+00:00,3,North Dakota,Nebraska,Nebraska,0.7723234985993623,0.9072147714273971,0.9072147714273971,0.9072147714273971,43.60984,14.43562670227819,19.10984,7.0,34.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Nebraska,-24.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,209,-5427.2
401858459,2026-09-19 23:15:00+00:00,3,Eastern Washington,Washington,Washington,0.9172297764693232,0.6242589236943638,0.6242589236943638,0.37574107630563625,38.052,14.045474629243644,4.448,16.0,48.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Eastern Washington,42.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,210,-5336.29
401856688,2026-09-19 23:30:00+00:00,3,LSU,Ole Miss,Ole Miss,0.6677879799165821,0.7195077045336188,0.7195077045336188,0.7195077045336188,5.89258,14.43562670227819,8.392579999999999,24.0,32.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Ole Miss,2.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,211,-5245.38
401856690,2026-09-19 23:30:00+00:00,3,New Mexico,Oklahoma,Oklahoma,0.7050503840484706,0.9022397812643441,0.9022397812643441,0.0977602187356559,4.3293,13.265170483174554,17.1707,6.0,14.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,New Mexico,21.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,212,-5154.47
401856795,2026-09-19 23:30:00+00:00,3,BYU,Colorado State,BYU,0.7100348670557327,0.6961025508102914,0.6961025508102914,0.6961025508102914,-9.89106,14.825778775312736,7.6089400000000005,41.0,23.0,live_completed,Bovada,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Colorado State,17.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,213,-5254.47
401856796,2026-09-19 23:30:00+00:00,3,Colorado,Northwestern,Northwestern,0.8319196461673498,0.5692308553750728,0.5692308553750728,0.5692308553750728,5.94976,14.045474629243644,2.4497600000000004,7.0,41.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Northwestern,-3.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,214,-5163.56
401856802,2026-09-19 23:30:00+00:00,3,West Virginia,Virginia,Virginia,0.8412368332544442,0.6913968523376325,0.6913968523376325,0.6913968523376325,17.52012,14.045474629243644,7.020119999999999,38.0,27.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Virginia,-10.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,215,-5263.56
401858232,2026-09-19 23:30:00+00:00,3,Virginia Tech,Maryland,Maryland,0.6966892439958092,0.8247611027696622,0.8247611027696622,0.8247611027696622,10.84228,14.825778775312736,13.84228,35.0,26.0,live_completed,DraftKings,2026-09-15T15:19:18.406362+00:00,pregame,Spread,Maryland,3.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,216,-5363.56
401858453,2026-09-19 23:30:00+00:00,3,Michigan State,Notre Dame,Notre Dame,0.9200857300238794,0.6058392025197996,0.6058392025197996,0.39416079748020033,25.72892,14.045474629243644,3.7710800000000013,10.0,27.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Michigan State,29.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,217,-5272.65
401856692,2026-09-19 23:45:00+00:00,3,Kennesaw State,Tennessee,Tennessee,0.6677313450492554,0.9266691678256667,0.9266691678256667,0.0733308321743333,13.9815,14.825778775312736,21.5185,9.0,42.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Kennesaw State,35.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,218,-5181.74
401856693,2026-09-20 00:00:00+00:00,3,UTSA,Texas,Texas,0.7559173246710181,0.8616575517000671,0.8616575517000671,0.13834244829993297,14.22138,14.045474629243644,15.27862,6.0,30.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,UTSA,29.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,219,-5090.83
401856799,2026-09-20 00:00:00+00:00,3,Arkansas State,TCU,TCU,0.7731218177084814,0.7259294190430416,0.7259294190430416,0.2740705809569583,11.06502,14.045474629243644,8.43498,7.0,31.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Arkansas State,19.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,220,-5190.83
401862775,2026-09-20 00:00:00+00:00,3,East Texas A&M,Tulsa,Tulsa,0.7799414271392292,0.7371366104120018,0.7371366104120018,0.26286338958799815,33.33998,14.43562670227819,9.160020000000003,0.0,42.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,East Texas A&M,42.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,221,-5099.92
401862776,2026-09-20 00:00:00+00:00,3,UAB,Louisiana,Louisiana,0.837675348608716,0.9202322336602449,0.9202322336602449,0.9202322336602449,26.70806,13.6553225562091,19.20806,14.0,21.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Louisiana,-7.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,222,-5199.92
401860885,2026-09-20 02:00:00+00:00,3,South Dakota,Boise State,Boise State,0.7716588779313558,0.7999214466834266,0.7999214466834266,0.7999214466834266,35.64528,14.43562670227819,12.14528,24.0,38.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Boise State,-23.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,223,-5299.92
401860887,2026-09-20 02:00:00+00:00,3,James Madison,San Diego State,San Diego State,0.5027996613959653,0.7249556997835167,0.7249556997835167,0.27504430021648324,-6.89396,14.045474629243644,8.39396,26.0,13.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,James Madison,1.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,224,-5209.01
401856793,2026-09-20 02:30:00+00:00,3,Northern Illinois,Arizona,Arizona,0.9453889305677042,0.6557353637601088,0.6557353637601088,0.34426463623989123,28.02624,13.6553225562091,5.473759999999999,17.0,42.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Northern Illinois,33.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,225,-5118.1
401864507,2026-09-20 02:30:00+00:00,3,North Dakota State,Sacramento State,North Dakota State,0.669972433352294,0.8428481219160053,0.8428481219160053,0.8428481219160053,-12.58182,14.825778775312736,14.91818,31.0,10.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Sacramento State,27.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,226,-5027.19
401858458,2026-09-20 03:00:00+00:00,3,Purdue,UCLA,UCLA,0.7965986095731756,0.624906014596948,0.624906014596948,0.624906014596948,18.47196,14.045474629243644,4.471959999999999,38.0,52.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,UCLA,-14.0,-110.0,100.0,PUSH,0.0,ats_cover_probability_at_least_55pct,227,-5027.19
401860886,2026-09-20 03:00:00+00:00,3,Montana,Oregon State,Montana,0.6766841216688704,0.7405126314399448,0.7405126314399448,0.2594873685600552,8.19008,14.43562670227819,9.30992,17.0,52.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Montana,17.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,228,-5127.19
401860888,2026-09-20 03:00:00+00:00,3,Fresno State,San José State,San José State,0.570716250576193,0.5971046102594229,0.5971046102594229,0.4028953897405772,-10.04914,14.43562670227819,3.5491399999999995,26.0,10.0,live_completed,DraftKings,2026-09-17T18:42:52.726608+00:00,pregame,Spread,Fresno State,-6.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,229,-5036.28
