game_id,season,week,elo_difference,rating_difference,state_maturity,side,team,opponent,actual_points,actual_40_plus,actual_10_or_less,expected_points,prob_40_plus,prob_10_or_less,expected_drives,ppd,td_rate,fg_rate,turnover_rate,success_rate,ppa,explosive_rate,yards_per_drive,matchup_ratio
401539484,2023,14,156.28793073882937,10.355898894532343,0.75,home,Troy,App State,49.0,1.0,0.0,26.531,0.13,0.088,11.993,2.1987350410809925,0.2706675810622582,0.1051836764284643,0.1111205795743713,0.4053287175993204,0.121125902780598,0.0771649536257384,33.498554060633445,0.975952017908695
401539484,2023,14,156.28793073882937,10.355898894532343,0.75,away,App State,Troy,23.0,0.0,0.0,24.208,0.095,0.129,12.236,1.8643623126032427,0.2266665338545971,0.0940961920155462,0.1012873831444592,0.4055762762664918,0.1433400998917394,0.0849034534543982,30.84545640483499,0.8968753492178736
401539478,2023,14,95.71809631551582,16.435940729595444,0.75,home,Florida State,Louisville,16.0,0.0,0.0,27.277,0.136,0.075,12.254,2.185434010773384,0.2765217157322825,0.0833780299532894,0.0598320686988495,0.3953089686979598,0.1435599133537179,0.1015229526329147,31.07583779800929,0.9570513774003436
401539478,2023,14,95.71809631551582,16.435940729595444,0.75,away,Louisville,Florida State,6.0,0.0,1.0,21.116,0.047,0.181,12.149,1.7349036071138562,0.2041995076894111,0.1053700507520595,0.097945468385637,0.372125062322507,0.0968730687407646,0.0869136106622036,29.69913111059165,0.8394082921433057
401539480,2023,14,-144.06205157040813,-38.72946129612359,0.75,home,Iowa,Michigan,0.0,0.0,1.0,10.331,0.001,0.61,11.884,0.9606979116679306,0.1037559712704492,0.0987018107763956,0.1123592396692343,0.2679545725977751,-0.2886956408420533,0.0414214654497957,18.507099993848254,0.5368870167167002
401539480,2023,14,-144.06205157040813,-38.72946129612359,0.75,away,Michigan,Iowa,26.0,0.0,0.0,18.457,0.019,0.246,11.739,1.6479732426590996,0.1780396121319046,0.1106518690274097,0.0596717339543359,0.3693980806448573,0.0228256829722193,0.053208716961824,28.413108646865005,0.8299617042743047
401520445,2023,15,62.44182727912539,0.1332678247858325,0.7333333333333333,home,Army,Navy,17.0,0.0,0.0,18.148,0.021,0.262,11.367,1.629250423602782,0.2024670824379413,0.0777224823383977,0.1306018661556724,0.3719272165949323,0.0613548040290936,0.0672144022096906,29.59591676549532,0.813202160190586
401520445,2023,15,62.44182727912539,0.1332678247858325,0.7333333333333333,away,Navy,Army,11.0,0.0,0.0,17.328,0.011,0.297,11.445,1.5138720134339776,0.1897037822782473,0.0703295989229091,0.0987333207156871,0.3817016273749339,0.0920738973968944,0.0711300041428064,27.848134380413857,0.7882668435820235
401551733,2023,1,93.60219133837154,18.955335306934643,0.75,home,Ohio,Georgia Southern,41.0,1.0,0.0,28.417,0.167,0.06,11.635,2.3343933106349,0.2805932732328556,0.1193123372832704,0.0746773520624653,0.4390528706444568,0.1503706705091539,0.0778486662339902,35.73442219483791,1.0527778874323066
401551733,2023,1,93.60219133837154,18.955335306934643,0.75,away,Georgia Southern,Ohio,21.0,0.0,0.0,21.485,0.05,0.168,11.723,1.817319473627696,0.2098691830151965,0.1208119939648111,0.130190613468909,0.4013880485405112,-0.0094093136096314,0.0689191557112505,30.039110483111,0.8785899519907563
401551751,2023,1,-11.009309810727244,-3.238569514147088,0.75,home,Louisiana,Jacksonville State,31.0,0.0,0.0,24.772,0.097,0.102,12.428,2.0014414438519643,0.248969455085967,0.0919020434879448,0.1238958489798527,0.3909556851637906,0.0209448989382219,0.0897152407005602,32.516871846023285,0.9227994719424464
401551751,2023,1,-11.009309810727244,-3.238569514147088,0.75,away,Jacksonville State,Louisiana,34.0,0.0,0.0,26.319,0.12,0.083,12.508,2.093867881153218,0.2595739952139655,0.0956841050194873,0.0995238763079428,0.3902933408340169,0.0932744591284409,0.0611267170378573,31.70319146922469,0.9425643627747629
401551731,2023,1,-44.68005748439828,-0.318333623437411,0.7647058823529411,home,App State,Miami (OH),13.0,0.0,0.0,22.406,0.064,0.168,12.146,1.819196030286671,0.2163739876642774,0.0976011638281233,0.0817039255533737,0.414595423766443,0.0828450234297621,0.0711924503880392,32.315613918749214,0.9050691069406728
401551731,2023,1,-44.68005748439828,-0.318333623437411,0.7647058823529411,away,Miami (OH),App State,9.0,0.0,1.0,24.053,0.081,0.108,12.019,1.980634953377872,0.2294975295545533,0.1218749842510589,0.0891102907235854,0.3728259557183165,0.0567179756129705,0.0697664224260142,29.264142679113395,0.8894218010721637
401551732,2023,1,-14.851189393854838,-15.837990083652812,0.75,home,Fresno State,New Mexico State,37.0,0.0,0.0,24.554,0.092,0.113,11.25,2.174809092798144,0.2650658845538117,0.1071484301085495,0.07021185051135,0.4058712375211292,0.0988337685474748,0.066440100470101,34.48504451378854,0.9859515816848832
401551732,2023,1,-14.851189393854838,-15.837990083652812,0.75,away,New Mexico State,Fresno State,10.0,0.0,1.0,31.465,0.234,0.032,11.16,2.6512635933521693,0.3253005436396528,0.1194590279882618,0.0900999609040286,0.4504600211633683,0.2494633231690843,0.0826954679404085,40.849888695613046,1.1465218601075866
401551752,2023,1,65.96694004765163,11.311185373804475,0.75,home,Boise State,UCLA,22.0,0.0,0.0,25.111,0.095,0.095,12.027,2.08000169976451,0.2308289912735002,0.1567898015297346,0.1197376730201414,0.389929362577026,0.1892234275394443,0.0718921082967947,32.01127116931705,0.9297595262831412
401551752,2023,1,65.96694004765163,11.311185373804475,0.75,away,UCLA,Boise State,35.0,0.0,0.0,19.783,0.024,0.223,12.065,1.676119367707129,0.2066557354890595,0.0799779615890901,0.1310702007820272,0.375753115850919,0.0846153236743296,0.0751257165453654,29.77012514898557,0.8274883262405627
401551753,2023,1,32.089038101867345,-2.1216736107960514,0.75,home,Texas Tech,California,34.0,0.0,0.0,26.372,0.122,0.088,12.666,2.050765241580629,0.2553129185664436,0.0925314092816392,0.1125786517865616,0.4095885242989107,0.0468825829630452,0.0648727866053804,31.754242230839463,0.9407523085536048
401551753,2023,1,32.089038101867345,-2.1216736107960514,0.75,away,California,Texas Tech,14.0,0.0,0.0,27.524,0.142,0.065,12.475,2.147022126532444,0.2566657080994745,0.1170290932241422,0.0953163141886559,0.4113031319311122,0.1384563605423443,0.0647654351784797,31.85760823555041,0.9626881988147042
401551469,2023,1,-92.72393020219648,-8.117938156123955,0.75,home,Old Dominion,Western Kentucky,35.0,0.0,0.0,22.134,0.067,0.175,12.474,1.7949489870153557,0.2171265795120147,0.0886398848893213,0.0880659261566528,0.3945202674329046,0.0685703501252698,0.0698449886785,30.58822076091616,0.875396049376545
401551469,2023,1,-92.72393020219648,-8.117938156123955,0.75,away,Western Kentucky,Old Dominion,38.0,0.0,0.0,26.798,0.145,0.101,12.464,2.148987082485968,0.2736809865229285,0.0729420768421959,0.1010859971805297,0.387935858995271,0.1193888576768903,0.0774934118763449,33.121260316547435,0.9583844341072176
401551735,2023,1,-103.73609394551976,-27.042745553579607,0.75,home,Marshall,UTSA,17.0,0.0,0.0,17.619,0.02,0.285,12.722,1.4251217075585982,0.1713206777859202,0.0820558553460536,0.1250546622872667,0.3608435406914962,0.0060860182572277,0.068551992092178,26.053129563535208,0.7349475753335633
401551735,2023,1,-103.73609394551976,-27.042745553579607,0.75,away,UTSA,Marshall,35.0,0.0,0.0,29.16,0.19,0.053,12.822,2.191638943245996,0.266740264934408,0.110653312083802,0.087735978354031,0.3968471462001037,0.139790833919872,0.0809658499731965,32.72281782042923,0.9743285238108343
401551737,2023,1,70.71005899437296,0.5862124671523361,0.75,home,Syracuse,South Florida,0.0,0.0,1.0,30.261,0.216,0.047,12.505,2.341333739322644,0.3104493578672147,0.0559962203203409,0.1054208643646463,0.4098831402791507,0.1577434985190432,0.087380416670734,33.89113034238136,1.009358446825073
401551737,2023,1,70.71005899437296,0.5862124671523361,0.75,away,South Florida,Syracuse,45.0,1.0,0.0,29.259,0.18,0.052,12.555,2.245805803746158,0.27842046813584,0.0971145605522563,0.1116665285768829,0.4168113608499484,0.2078152940510121,0.0823293736740602,34.30933060093572,1.003196415055164
401551754,2023,1,58.37425973861605,10.797621992400394,0.75,home,UCF,Georgia Tech,17.0,0.0,0.0,36.594,0.39,0.012,11.462,2.8767824060476817,0.3761879766852953,0.0835992267731288,0.0986571670780086,0.4671448412987126,0.3355505811629131,0.0998312447295633,42.51599991252747,1.2064810867561842
401551754,2023,1,58.37425973861605,10.797621992400394,0.75,away,Georgia Tech,UCF,30.0,0.0,0.0,30.73,0.217,0.039,11.42,2.479695739954459,0.2999778755014248,0.1218159558244198,0.1149442307000811,0.4477252577603144,0.2036897416041618,0.0862505765918227,37.44145876931593,1.0891435625875616
401551739,2023,1,-129.83967381550292,-26.5270858996864,0.75,home,Duke,Troy,17.0,0.0,0.0,19.428,0.025,0.218,11.801,1.6448410475540065,0.1949335760218475,0.1009601487239655,0.0972361542580981,0.3633898328861336,-0.0440055438199911,0.0671277908139792,27.65403418887121,0.8090626979085239
401551739,2023,1,-129.83967381550292,-26.5270858996864,0.75,away,Troy,Duke,10.0,0.0,1.0,27.296,0.128,0.067,11.492,2.3145432833243533,0.2751284147633298,0.1217143127799765,0.0843862422502591,0.4230195766351873,0.1468934328448583,0.0633930520579161,35.03302435468713,1.0265372966011217
401551741,2023,1,15.59830676853835,10.11987246951412,0.75,home,Northern Illinois,Arkansas State,21.0,0.0,0.0,27.362,0.127,0.075,11.973,2.207763266449524,0.2723153437573082,0.1010285798968366,0.0907587193667473,0.4304248925120896,0.2182982120427466,0.0884573409246308,35.39596450650194,1.0005366914889118
401551741,2023,1,15.59830676853835,10.11987246951412,0.75,away,Arkansas State,Northern Illinois,19.0,0.0,0.0,22.148,0.052,0.149,11.716,1.8807984531152544,0.225161518084529,0.1022153850994656,0.071073162363983,0.3970794200141467,0.0553145173639432,0.0647316201910698,30.999400415240316,0.9074309522263734
401551742,2023,1,-90.7928712354062,-29.128717238401748,0.75,home,Air Force,James Madison,31.0,0.0,0.0,17.47,0.021,0.298,11.813,1.5450376135860195,0.1805174074808041,0.1010703716206297,0.1263031391123881,0.3548065567945131,0.0204741209254985,0.0695275009268671,27.731237586038787,0.7724371348586484
401551742,2023,1,-90.7928712354062,-29.128717238401748,0.75,away,James Madison,Air Force,21.0,0.0,0.0,27.131,0.145,0.08,11.88,2.262757766685932,0.2827728273299179,0.0958645418103663,0.087895839789921,0.4018544822579202,0.1399222661088738,0.0883217895303105,32.63936948126024,0.9887506912564428
401551743,2023,1,3.90974800262552,6.0008527425160025,0.75,home,Utah State,Georgia State,22.0,0.0,0.0,31.81,0.261,0.042,12.911,2.373070949411122,0.3079516892021935,0.0751040376307673,0.1003341682927081,0.4282921802094145,0.2270427628053316,0.0983070718489048,35.176972608368324,1.0287202683686991
401551743,2023,1,3.90974800262552,6.0008527425160025,0.75,away,Georgia State,Utah State,45.0,1.0,0.0,29.016,0.194,0.065,12.902,2.18863278290995,0.2857007237461597,0.0622812277203458,0.0775266850446924,0.3937813518748002,0.0889358260011767,0.0743960822673316,31.18496705054864,0.9653984355902367
401551755,2023,1,15.570119472674378,-33.78474801493533,0.75,home,Eastern Michigan,South Alabama,10.0,0.0,1.0,17.655,0.011,0.265,11.473,1.6114542427881635,0.1928401645196369,0.0921377964198563,0.1061061413145863,0.3503222045993724,-0.0375352211953302,0.0515054015878009,26.29003847890064,0.7812269836149692
401551755,2023,1,15.570119472674378,-33.78474801493533,0.75,away,South Alabama,Eastern Michigan,59.0,1.0,0.0,29.791,0.204,0.05,11.683,2.4798827143014126,0.3115606775066757,0.0947481438189415,0.0866261227440132,0.425755823604438,0.1405887899990207,0.0897664075056987,38.74390097863897,1.09174631812835
401551744,2023,1,-121.62746490585164,-20.89959049762044,0.75,home,Northwestern,Utah,14.0,0.0,0.0,18.093,0.019,0.258,11.67,1.6542929094225909,0.2033474565699901,0.0834229576447628,0.074520389354361,0.3351462047543182,-0.0484619281708594,0.0575575413505235,25.702944741942492,0.7791128137090418
401551744,2023,1,-121.62746490585164,-20.89959049762044,0.75,away,Utah,Northwestern,7.0,0.0,1.0,24.95,0.097,0.114,11.53,2.0954077051556657,0.2477725265389419,0.1207700327885282,0.088256923888029,0.3961460064007026,0.0974737086947535,0.0646737945650664,32.51799171949694,0.960660487163006
401551746,2023,1,26.55933872923401,16.505252068203873,0.75,home,San José State,Coastal Carolina,14.0,0.0,0.0,35.075,0.353,0.013,11.485,2.766745374775358,0.359146211802093,0.0873823087170661,0.0813685992273337,0.4585628005778345,0.2571298875746456,0.0866381011767517,37.86493511206164,1.1565957395768565
401551746,2023,1,26.55933872923401,16.505252068203873,0.75,away,Coastal Carolina,San José State,24.0,0.0,0.0,24.167,0.08,0.123,11.156,2.187001293907461,0.2758887884504337,0.0886517665544868,0.0940869072766154,0.4073069570275438,0.1310323228180982,0.0662910793604527,35.23464545442256,0.9885782160495096
401551756,2023,1,-25.489599198695032,-18.15747894676053,0.75,home,Minnesota,Bowling Green,30.0,0.0,0.0,19.177,0.021,0.225,11.551,1.71305359073564,0.1980684874190451,0.1073183536084224,0.1065614841588503,0.3828530040444135,-0.0229526439342199,0.0617906180327269,27.58332500202369,0.8359993204567097
401551756,2023,1,-25.489599198695032,-18.15747894676053,0.75,away,Bowling Green,Minnesota,24.0,0.0,0.0,28.17,0.157,0.062,11.51,2.27672779232866,0.2853224419067585,0.0979977791419708,0.1047471343030637,0.4317955948001233,0.1851550997403678,0.0922066166928989,32.77671639831006,1.0068323825366414
401551748,2023,1,-26.957761761502297,-0.3757971501664201,0.7333333333333333,home,Rice,Texas State,21.0,0.0,0.0,33.298,0.302,0.027,11.793,2.6713207965868846,0.3501825421376636,0.0772557707384879,0.0931711679784213,0.4271370043061617,0.1790437238631914,0.0911585369925081,36.57424366363203,1.1053675395355196
401551748,2023,1,-26.957761761502297,-0.3757971501664201,0.7333333333333333,away,Texas State,Rice,45.0,1.0,0.0,32.514,0.272,0.033,11.885,2.541935099903767,0.3195237414690274,0.1043355348266022,0.0883791728494178,0.4467333270657327,0.2730183192337431,0.0954873533210948,37.20867892199134,1.1003246664670552
401551757,2023,1,-29.545561114220614,-12.904991565771269,0.75,home,UNLV,Kansas,36.0,0.0,0.0,31.047,0.244,0.038,11.833,2.389540914644659,0.2865539679286986,0.1304906391371739,0.0948872836375001,0.4396693808674543,0.2525457979538495,0.0823146621247088,34.37193607556627,1.046384144597061
401551757,2023,1,-29.545561114220614,-12.904991565771269,0.75,away,Kansas,UNLV,49.0,1.0,0.0,35.838,0.37,0.019,11.608,2.7947492011368382,0.3559332589613285,0.0941978536323804,0.0877001378179185,0.4617753201445073,0.3727781224409491,0.119231933715296,41.34060728264747,1.1721987431117162
401551758,2023,1,125.41726392768123,4.995432147874055,0.75,home,Tulane,Virginia Tech,20.0,0.0,0.0,25.06,0.097,0.109,11.952,2.023559655354,0.2499526564230721,0.0873569434015311,0.0699197923505214,0.395938786865018,0.1186834880759816,0.0811370865733638,30.54797215808933,0.9266302510401386
401551758,2023,1,125.41726392768123,4.995432147874055,0.75,away,Virginia Tech,Tulane,41.0,1.0,0.0,23.089,0.073,0.131,12.083,1.874842135407612,0.2182577032829922,0.1219810662985654,0.1099276674928493,0.3962084411918878,0.1195593213761567,0.0707413123732384,30.47619168626453,0.8869292774544528
401551761,2023,1,-20.03969794281897,-2.547711320678616,0.75,home,West Virginia,North Carolina,30.0,0.0,0.0,34.274,0.335,0.023,12.09,2.6149139018136864,0.3313554501641278,0.1002804239804085,0.0789117174791666,0.4456829081220731,0.2049781802916249,0.0843867230806118,39.01819324844529,1.131814010694154
401551761,2023,1,-20.03969794281897,-2.547711320678616,0.75,away,North Carolina,West Virginia,10.0,0.0,1.0,34.914,0.327,0.02,11.845,2.7286069907189794,0.3475407452032601,0.0962262099564469,0.0722172641503158,0.4566300460094111,0.2644182563459456,0.0854240661662887,39.89008470923855,1.1583071917042922
401581109,2023,1,-66.11664465997751,-17.024477300985524,0.75,home,USC,Louisville,42.0,1.0,0.0,28.242,0.178,0.067,12.388,2.203994934347965,0.279300853319357,0.079663959617129,0.0895504530507092,0.4225352052566766,0.1451837839311218,0.0951363989147632,31.833033740771477,0.9749600269716568
401581109,2023,1,-66.11664465997751,-17.024477300985524,0.75,away,Louisville,USC,28.0,0.0,0.0,37.426,0.413,0.013,12.378,2.7784857261060307,0.3531565368666329,0.0992416650930068,0.0720077375702001,0.4567573612653863,0.2610497959030681,0.0959323812886443,37.35783921527352,1.1518601083088538
401551749,2023,1,13.683156601847712,-48.98185511887272,0.75,home,Oklahoma State,Texas A&M,31.0,0.0,0.0,16.424,0.022,0.335,12.412,1.3422474696236089,0.1498301256390941,0.1101087313762329,0.1010674407305013,0.3384775241982906,-0.0694834564573795,0.0643714660400062,25.432352006797142,0.7064767508516786
401551749,2023,1,13.683156601847712,-48.98185511887272,0.75,away,Texas A&M,Oklahoma State,23.0,0.0,0.0,33.395,0.301,0.022,12.39,2.583827983071408,0.327556866514911,0.090738904341092,0.0886188253085197,0.4163277702248081,0.2334490529647075,0.0931832918523995,37.06811127410975,1.0795575246188582
401551750,2023,1,-225.78463999735004,-54.187667536621575,0.75,home,Boston College,SMU,23.0,0.0,0.0,16.926,0.021,0.322,12.016,1.4903629436599946,0.1874356427044572,0.0660224130053575,0.1153783156599036,0.3395077564163198,-0.0687590820515859,0.0525697100116609,26.15376728533777,0.7475892964575698
401551750,2023,1,-225.78463999735004,-54.187667536621575,0.75,away,SMU,Boston College,14.0,0.0,0.0,40.758,0.535,0.003,12.092,3.0628668603623512,0.3930382705936158,0.1035755385215106,0.0677627787745115,0.4604727362907783,0.3780641456722697,0.1145987308229245,41.82038177154751,1.236688240089863
401551762,2023,1,80.0778318389398,30.782994431612565,0.75,home,Miami,Rutgers,24.0,0.0,0.0,29.592,0.182,0.056,11.631,2.406259157824073,0.2934704801222495,0.1137070952053243,0.1098080790420528,0.4390890805833097,0.2202788187798449,0.0865617186625281,35.75754732794887,1.0615453411091582
401551762,2023,1,80.0778318389398,30.782994431612565,0.75,away,Rutgers,Miami,31.0,0.0,0.0,17.922,0.02,0.271,11.697,1.6090269901199907,0.1876340059798646,0.1054652671172795,0.0930001112829235,0.3542998777332881,-0.0354584743572865,0.0552432120344391,25.954142012252817,0.7850726494034269
401551764,2023,1,13.174010268757227,10.409959251256936,0.75,home,Kansas State,NC State,28.0,0.0,0.0,26.257,0.132,0.099,12.302,2.0977502677403748,0.2689836284221288,0.0742953405844505,0.1008352919576918,0.4129181040230419,0.1295639258797685,0.0743155802432242,31.38316244545121,0.9466601631487878
401551764,2023,1,13.174010268757227,10.409959251256936,0.75,away,NC State,Kansas State,19.0,0.0,0.0,22.441,0.062,0.16,12.444,1.799112851794732,0.2171536655395606,0.098762770325738,0.0914223543777309,0.3783475962047193,0.0839418096872962,0.0706989120551011,28.84582847032316,0.8513426624310081
401551765,2023,1,64.64356480020115,2.483995192830406,0.7333333333333333,home,Oklahoma,Arizona,24.0,0.0,0.0,34.502,0.327,0.02,11.88,2.6480435314966657,0.3427140183805855,0.0866746768468085,0.0796894646650538,0.4566671055193012,0.275929933013487,0.0831290924271034,39.23298770417003,1.1379471909394272
401551765,2023,1,64.64356480020115,2.483995192830406,0.7333333333333333,away,Arizona,Oklahoma,38.0,0.0,0.0,33.405,0.323,0.028,12.008,2.577969071185787,0.3203333545383778,0.112132557030037,0.0974053054522235,0.443808184033533,0.2515502280500238,0.1048412825357706,39.30151095237698,1.1126548272132937
401551766,2023,1,-73.47446269694274,-26.85392635087157,0.75,home,Kentucky,Clemson,35.0,0.0,0.0,17.519,0.027,0.299,12.115,1.526909680273774,0.1864559709485922,0.0814595314831484,0.1260377013282552,0.3385947808754139,-0.069936890659207,0.0657090962126465,23.16959149958442,0.7273115969319021
401551766,2023,1,-73.47446269694274,-26.85392635087157,0.75,away,Clemson,Kentucky,38.0,0.0,0.0,23.595,0.084,0.141,12.389,1.9020551383206432,0.2303141580514704,0.1028320259638218,0.1121016523646743,0.4014405623505255,0.0124140403743033,0.0607941880403985,30.17643245417998,0.9021422247812586
401551798,2023,1,36.086847782286895,22.721936094870276,0.75,home,Notre Dame,Oregon State,40.0,1.0,0.0,31.758,0.246,0.032,11.556,2.538189807080265,0.3252218887889171,0.0900882908728655,0.105014917572613,0.4390463248645957,0.2417248349747923,0.0845862233508263,35.6475953285514,1.0781196578194687
401551798,2023,1,36.086847782286895,22.721936094870276,0.75,away,Oregon State,Notre Dame,8.0,0.0,1.0,21.574,0.049,0.17,11.537,1.84901789604665,0.2204566536095038,0.0975171722580667,0.1089574757783209,0.4001559698481774,0.0761921201229568,0.0686063531415733,30.229101859512543,0.8885420159596781
401551767,2023,1,55.72010593914729,4.258164210398178,0.75,home,Iowa State,Memphis,26.0,0.0,0.0,30.523,0.222,0.052,12.3,2.323301261878171,0.293638759713352,0.086641729267411,0.0872326728367188,0.4233581286097191,0.2035460983762743,0.0994763413897037,33.787220817656404,1.0121591928777982
401551767,2023,1,55.72010593914729,4.258164210398178,0.75,away,Memphis,Iowa State,36.0,0.0,0.0,27.488,0.139,0.077,12.11,2.220537081810324,0.2766365861925607,0.0971111542416945,0.1024197247350929,0.3935976619904599,0.1538217083317993,0.0646869099006837,32.979010803063595,0.9741144828149438
401551768,2023,1,108.1001475425453,27.025755719552933,0.75,home,Ohio State,Missouri,3.0,0.0,1.0,27.89,0.161,0.063,11.481,2.300107314730675,0.279935461636829,0.1156024105174407,0.0810136784658523,0.431861934859624,0.2525117999841563,0.0983113737556844,35.40474132995187,1.0240786857281003
401551768,2023,1,108.1001475425453,27.025755719552933,0.75,away,Missouri,Ohio State,14.0,0.0,0.0,18.812,0.023,0.227,11.603,1.6421389592152211,0.1746722426157954,0.1484787165288828,0.0550266805497168,0.3729763897077744,0.0634660712157001,0.0632226906262811,29.343946016845862,0.8262773327933616
401551769,2023,1,57.43439466245786,37.38596991678932,0.75,home,Penn State,Ole Miss,25.0,0.0,0.0,27.542,0.154,0.075,11.693,2.340354840549655,0.2949898505271397,0.0937985374787164,0.0673147818001454,0.4221886702596157,0.1338220588285727,0.0677481847571549,34.46932077281152,1.0365561013484874
401551769,2023,1,57.43439466245786,37.38596991678932,0.75,away,Ole Miss,Penn State,38.0,0.0,0.0,17.64,0.018,0.295,11.812,1.536310946466138,0.1850236405017331,0.0820105960206904,0.0756931901262585,0.3639730572485923,0.0283484145392567,0.0691599002561784,25.872287807416463,0.7725828756248656
401551770,2023,1,39.16856942127083,3.736573815821714,0.75,home,Maryland,Auburn,31.0,0.0,0.0,25.348,0.097,0.083,11.744,2.154167233426441,0.2664329145982915,0.096843684388799,0.0965732320296139,0.4031219197442524,0.1172541248869074,0.08082851463219,33.04028862674964,0.9679237259934488
401551770,2023,1,39.16856942127083,3.736573815821714,0.75,away,Auburn,Maryland,13.0,0.0,0.0,23.761,0.071,0.118,11.639,2.043625441412911,0.2416760259068655,0.117666647624313,0.099864665519376,0.4039593901727107,0.085637727299055,0.0584740765977251,30.84978282970447,0.933599448345451
401551773,2023,1,-45.41182597225634,-0.5333057989502663,0.7647058823529411,home,Florida State,Georgia,3.0,0.0,1.0,23.934,0.079,0.116,12.01,1.993147216908369,0.236477977833222,0.1141697347821351,0.0437600304333223,0.3749659313221867,0.0909940934194986,0.0765114579764796,28.836515308045417,0.8949626789141263
401551773,2023,1,-45.41182597225634,-0.5333057989502663,0.7647058823529411,away,Georgia,Florida State,63.0,1.0,0.0,22.957,0.059,0.147,11.864,1.944477542516787,0.2252509287310726,0.1216830831330695,0.0897618028207084,0.3968737360224131,0.1318117056834511,0.080250159098981,32.23683115821691,0.914240399170002
401554566,2023,1,-91.98947393535197,-7.711487158795251,0.75,home,Wyoming,Toledo,16.0,0.0,0.0,23.089,0.066,0.144,11.869,1.921768050957945,0.2372007303002688,0.0827049632445021,0.0804324643559211,0.4013876633105862,0.1427164604106582,0.069785929513153,28.676647342819145,0.8980632978653244
401554566,2023,1,-91.98947393535197,-7.711487158795251,0.75,away,Toledo,Wyoming,15.0,0.0,0.0,24.807,0.093,0.105,11.89,2.100116320832133,0.2533237701133722,0.0998090251504223,0.0972053358522845,0.4204397301932183,0.1388678905528532,0.0644927307554414,33.0283253695627,0.966828593780972
401551778,2023,1,99.1933041357861,26.22700894010478,0.75,home,LSU,Wisconsin,35.0,0.0,0.0,35.1,0.369,0.018,11.326,2.7043818469622125,0.3511377060650034,0.077145874767566,0.0552160443707598,0.5026401926400534,0.4352259129009646,0.1120917714370969,42.1559841064015,1.1972992800819118
401551778,2023,1,99.1933041357861,26.22700894010478,0.75,away,Wisconsin,LSU,31.0,0.0,0.0,24.141,0.078,0.118,11.55,2.056507529592716,0.261165932394734,0.0752240258877942,0.0782587193793034,0.4082279377551929,0.1153144852994133,0.0645594518990698,33.76072802702867,0.9625643781403388
401551780,2023,1,-8.754132595996225,-1.5344152032973852,0.75,home,Tennessee,Iowa,35.0,0.0,0.0,16.634,0.01,0.285,12.408,1.4042519669422715,0.1449101415580521,0.1266525761422991,0.0715119381929431,0.3629293664578286,0.0727290745506792,0.05008587038449,26.479653305971723,0.7485312563309859
401551780,2023,1,-8.754132595996225,-1.5344152032973852,0.75,away,Iowa,Tennessee,0.0,0.0,1.0,14.661,0.009,0.393,12.434,1.2288058817914362,0.1323428334029809,0.116479998489409,0.0899635997437342,0.3240776853519558,-0.1424818542890855,0.0558140758714934,23.181997518855745,0.665671532979179
401551782,2023,1,20.636806995424426,30.336650687935133,0.7647058823529411,home,Oregon,Liberty,45.0,1.0,0.0,43.461,0.625,0.004,11.239,3.3182140283651007,0.4459338129788253,0.0698359228003871,0.0764703103371651,0.5157928673602739,0.4343596507026394,0.0973706927829692,45.88505869746543,1.3396140527067086
401551782,2023,1,20.636806995424426,30.336650687935133,0.7647058823529411,away,Liberty,Oregon,6.0,0.0,1.0,27.874,0.152,0.061,11.428,2.396182211095861,0.302845655907187,0.071242817987417,0.099945703263635,0.4199114193108932,0.2035380140215911,0.082364438746383,36.56402272028571,1.0378460752627154
401551786,2023,1,41.538905186449256,24.90306425054507,0.7647058823529411,home,Michigan,Alabama,27.0,0.0,0.0,26.561,0.114,0.083,11.539,2.23531760072602,0.2718916250713936,0.1080550358536374,0.0598516786677244,0.4000683223212621,0.1318933640435673,0.0720387747104961,31.51999351041709,0.9803957684610326
401551786,2023,1,41.538905186449256,24.90306425054507,0.7647058823529411,away,Alabama,Michigan,20.0,0.0,0.0,19.077,0.027,0.223,11.576,1.670636173525301,0.1987779416883306,0.0936517577348784,0.0712523092940239,0.3735566067524103,0.0553921058729191,0.0631165987928635,27.57731324357269,0.8131403021848606
401551788,2023,1,3.130850407866092,-19.78610371761056,0.75,home,Washington,Texas,37.0,0.0,0.0,26.986,0.143,0.074,11.982,2.153733383965636,0.2668889939263813,0.0957256768399909,0.1044456576499593,0.4096474925638574,0.1776276220426944,0.0839379988413301,32.819140285056044,0.9636365300185652
401551788,2023,1,3.130850407866092,-19.78610371761056,0.75,away,Texas,Washington,31.0,0.0,0.0,34.319,0.334,0.018,11.816,2.696668782001132,0.3314435040273832,0.1145562047398038,0.0994359422617176,0.4646788389080967,0.2884128876411502,0.0825159914239216,39.42377916776757,1.1440302282449564
401551789,2023,1,71.12438496957884,36.978076591992135,0.7777777777777778,home,Michigan,Washington,34.0,0.0,0.0,34.162,0.314,0.017,11.576,2.7445964179118145,0.3473434838543021,0.0961019912549176,0.0572924685411299,0.452211505959704,0.212994842090298,0.0767642405034042,36.78869410746916,1.14094385317608
401551789,2023,1,71.12438496957884,36.978076591992135,0.7777777777777778,away,Washington,Michigan,13.0,0.0,0.0,19.968,0.026,0.186,11.544,1.746215955759863,0.2064146776894023,0.0983586735485005,0.1044993322826275,0.3888527770726429,0.0612991143929066,0.0591368612507467,29.170517082095923,0.8464838111130428
